GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1218874474,20250104,202501,2025,2025.011,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,057,057,05,1,8.0,2,1,2,4.28571428571429,1,Mauritius,MP,MP,,16.0,146.0,MP,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104200000,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano
1218848774,20250104,202501,2025,2025.011,BENGOV,BENIN,BEN,,,,,GOV,,,,,,,,,,,,,1,060,060,06,2,6.0,6,1,6,0.46728971962617,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104143000,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html
1218874013,20250104,202501,2025,2025.011,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,4,1,4,6.61654135338346,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104201500,https://thesun.ng/edo-dg-idahosa-calls-for-unity-in-apc-to-develop-state/
1218874473,20250104,202501,2025,2025.011,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,057,057,05,1,8.0,8,1,8,4.28571428571429,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104200000,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano
1218874189,20250104,202501,2025,2025.011,GOV,GOVERNOR,,,,,,GOV,,,PTY,PARTY MEMBER,,,,,,,,,1,010,010,01,1,0.0,10,1,10,6.61654135338346,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250104201500,https://thesun.ng/edo-dg-idahosa-calls-for-unity-in-apc-to-develop-state/
1218802328,20250104,202501,2025,2025.011,GHA,GHANA,GHA,,,,,,,,RWA,RWANDA,RWA,,,,,,,,1,046,046,04,1,7.0,2,1,2,3.82775119617225,1,Benin,BN,BN,,9.5,2.25,BN,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,1,Benin,BN,BN,,9.5,2.25,BN,20250104051500,https://www.dawn.com/news/1882999/ghana-offers-visa-free-entry-to-all-africans
1218790938,20250104,202501,2025,2025.011,NGA,BENIN CITY,NGA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-4.81622306717364,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104024500,https://www.icij.org/investigations/trafficking-inc/nigeria-arrests-human-trafficker-spotlit-by-icij/
1218778429,20250104,202501,2025,2025.011,AFR,AFRICA,AFR,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,4,1,4,0.60658578856153,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250104004500,https://www.columbian.com/news/2025/jan/03/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship/
1218778446,20250104,202501,2025,2025.011,BEN,BENIN,BEN,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,4,1,4,0.60658578856153,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250104004500,https://www.columbian.com/news/2025/jan/03/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship/
1218866720,20250104,202501,2025,2025.011,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-2.67379679144385,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250104183000,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html
1218848776,20250104,202501,2025,2025.011,BENGOV,BENIN,BEN,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,8,1,8,0.46728971962617,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250104143000,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html
1218861299,20250104,202501,2025,2025.011,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,3.24420677361854,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250104170000,https://www.financialafrik.com/2025/01/04/les-dynamiques-portuaires-en-afrique-une-fenetre-sur-levolution-des-paysages-geo-economiques-et-geopolitiques/
1218866719,20250104,202501,2025,2025.011,ARE,DUBAI,ARE,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,1,060,060,06,2,6.0,2,1,2,-2.67379679144385,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20250104183000,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html
1218866718,20250104,202501,2025,2025.011,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,060,060,06,2,6.0,1,1,1,-2.67379679144385,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20250104183000,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html
1218889143,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,057,057,05,1,8.0,4,1,4,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218889153,20250105,202501,2025,2025.0137,BUS,PRODUCER,,,,,,BUS,,,CMR,CAMEROON,CMR,,,,,,,,0,042,042,04,1,1.9,1,1,1,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218889139,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218898696,20250105,202501,2025,2025.0137,GOV,MINIST,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,12,1,6,-1.23762376237624,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105020000,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/
1218960707,20250105,202501,2025,2025.0137,PTY,DEMOCRATIC PARTY,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218960086,20250105,202501,2025,2025.0137,CHR,CHRISTIAN,,,,CHR,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,9.77130977130974,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://www.thisdaylive.com/index.php/2025/01/05/mary-idele-alile-celebrating-birthday-of-a-political-amazon/
1218987275,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,GOV,MAYOR,,,,,,GOV,,,1,020,020,02,1,3.0,10,1,10,1.75438596491228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105221500,https://www.ecofinagency.com/homepage/0501-46283-activist-kemi-seba-eyes-president-s-seat-in-benin
1218889220,20250105,202501,2025,2025.0137,CMR,CAMEROON,CMR,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,043,043,04,1,2.8,1,1,1,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218960015,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,043,043,04,1,2.8,4,1,4,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218960708,20250105,202501,2025,2025.0137,PTY,DEMOCRATIC PARTY,,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,1,042,042,04,1,1.9,3,1,3,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218898614,20250105,202501,2025,2025.0137,BENGOV,BENIN,BEN,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,2,-1.23762376237624,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105020000,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/
1218960640,20250105,202501,2025,2025.0137,NGA,BENIN CITY,NGA,,,,,,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,043,043,04,1,2.8,3,1,3,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218889106,20250105,202501,2025,2025.0137,AFR,AFRICA,AFR,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,2,1,2,5.45004128819158,1,Senegal,SG,SG,,14.0,-14.0,SG,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218960281,20250105,202501,2025,2025.0137,GOV,GOVERNMENT,,,,,,GOV,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,043,043,04,1,2.8,3,1,3,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218888974,20250105,202501,2025,2025.0137,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,010,010,01,1,0.0,4,1,4,5.45004128819158,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218888975,20250105,202501,2025,2025.0137,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,057,057,05,1,8.0,4,1,4,5.45004128819158,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218889640,20250105,202501,2025,2025.0137,SEN,SENEGAL,SEN,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,2,1,2,5.45004128819158,1,Senegal,SG,SG,,14.0,-14.0,SG,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218960705,20250105,202501,2025,2025.0137,PTY,DEMOCRATIC PARTY,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218898725,20250105,202501,2025,2025.0137,GOV,MINIST,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0.0,4,1,2,-1.23762376237624,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105020000,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/
1218946946,20250105,202501,2025,2025.0137,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,-0.72578100347113,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105134500,https://lefaso.net/spip.php?article135248
1218960014,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218987556,20250105,202501,2025,2025.0137,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,1.75438596491228,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105221500,https://www.ecofinagency.com/homepage/0501-46283-activist-kemi-seba-eyes-president-s-seat-in-benin
1218960087,20250105,202501,2025,2025.0137,CHR,CHRISTIAN,,,,CHR,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,9.77130977130974,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://www.thisdaylive.com/index.php/2025/01/05/mary-idele-alile-celebrating-birthday-of-a-political-amazon/
1218889145,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,051,051,05,1,3.4,2,1,2,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218965068,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,10,1,10,0.8130081300813,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105170000,https://fr.sputniknews.africa/20250105/kemi-seba-annonce-sa-candidature-a-la-presidentielle-du-benin-en-2026-1070048602.html
1218889144,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,2,1,2,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Senegal,SG,SG,,14.0,-14.0,SG,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218960706,20250105,202501,2025,2025.0137,PTY,DEMOCRATIC PARTY,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,042,042,04,1,1.9,3,1,3,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218947035,20250105,202501,2025,2025.0137,BUS,TRADER,,,,,,BUS,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,-0.72578100347113,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105134500,https://lefaso.net/spip.php?article135248
1218889146,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,SEN,SENEGAL,SEN,,,,,,,,0,043,043,04,1,2.8,2,1,2,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Senegal,SG,SG,,14.0,-14.0,SG,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218889147,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,SEN,SENEGAL,SEN,,,,,,,,1,051,051,05,1,3.4,2,1,2,5.45004128819158,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105001500,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/
1218969234,20250105,202501,2025,2025.0137,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,013,013,01,1,0.4,8,1,8,7.52551020408163,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250105181500,https://thesun.ng/nigerian-9-others-win-future-africa-leaders-award-by-pastor-oyakhilomes-foundation/
1218960280,20250105,202501,2025,2025.0137,GOV,GOVERNMENT,,,,,,GOV,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,042,042,04,1,1.9,10,1,10,2.99251870324189,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105163000,https://theeagleonline.com.ng/edo-lga-crisis-councillors-from-two-lgas-visit-ighodalo/
1218987276,20250105,202501,2025,2025.0137,BEN,BENIN,BEN,,,,,,,,MED,MEDIA,,,,,,MED,,,1,010,010,01,1,0.0,2,1,2,1.75438596491228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250105221500,https://www.ecofinagency.com/homepage/0501-46283-activist-kemi-seba-eyes-president-s-seat-in-benin
1219109857,20250106,202501,2025,2025.0164,NGA,BENIN CITY,NGA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,6,1,6,-1.54639175257732,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250106173000,https://www.tell.ng/edo-media-correspondents-commiserate-with-member-over-wifes-death/
1219098181,20250106,202501,2025,2025.0164,BEN,BENIN,BEN,,,,,,,,PTY,PRESIDENTIAL CANDIDATE,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-0.68027210884354,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106161500,https://www.africanews.com/2025/01/06/kemi-seba-announces-candidacy-for-benins-2026-presidential-election/
1218996276,20250106,202501,2025,2025.0164,BUS,COMPANY,,,,,,BUS,,,BEN,BENIN,BEN,,,,,,,,1,057,057,05,1,8.0,10,1,10,1.16279069767442,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106000000,https://fr.le360.ma/economie/marsa-maroc-confirme-ses-grandes-ambitions-internationales_BV4OIT3D7BC35FVN35AM7KPSMA/
1219078042,20250106,202501,2025,2025.0164,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,10,1,10,4.06976744186046,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106133000,https://lanouvelletribune.info/2025/01/benin-guy-mitokpe-reagit-a-lannonce-de-candidature-de-kemi-seba/
1219094957,20250106,202501,2025,2025.0164,NLD,NETHERLANDS,NLD,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,191,191,19,4,-9.5,8,1,8,-0.97323600973236,4,"Steyl, Limburg, Netherlands",NL,NL05,16551,51.3322,6.11942,-2153543,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106154500,https://www.dutchnews.nl/2025/01/museum-keeps-skulls-after-papua-new-guinea-rejects-offer/
1219282643,20250106,202501,2025,2025.0164,NGAMED,BENIN CITY,NGA,,,,,MED,,,NGA,NIGERIA,NGA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-1.26404494382023,1,Benin,BN,BN,,9.5,2.25,BN,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,20250107161500,https://www.thisdaylive.com/index.php/2025/01/07/group-kicks-against-intimidation-of-lg-chairmen-by-okpebholo/
1219047349,20250106,202501,2025,2025.0164,AFR,AFRICA,AFR,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,8,1,8,0.62353858144973,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106100000,https://sacobserver.com/2025/01/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship/
1219141588,20250106,202501,2025,2025.0164,GOV,MINIST OF ENERGY,,,,,,GOV,,,,,,,,,,,,,1,060,060,06,2,6.0,10,1,10,0.0,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250106211500,https://fr.apanews.net/news/benin-leger-reamenagement-du-gouvernement/
1219008971,20250106,202501,2025,2025.0164,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,10,1,10,-4.78142076502732,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106023000,https://lanouvelletribune.info/2025/01/annee-2025-nouvelles-pressions-financieres-fiscales-et-economiques-pour-les-beninois/
1219147105,20250106,202501,2025,2025.0164,BEN,BENIN,BEN,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,042,042,04,1,1.9,1,1,1,-0.842696629213481,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106221500,https://blueprint.ng/edo-correspondents-chapel-condoles-member-over-wifes-demise/
1219030101,20250106,202501,2025,2025.0164,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-2.09267563527653,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250106070000,https://lanouvelletribune.info/2025/01/demande-de-cooperation-militaire-du-benin-au-niger-une-opportunite-pour-sortir-les-deux-peuples-de-linsecurite/
1219099257,20250106,202501,2025,2025.0164,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,-0.72578100347113,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250106160000,https://www.maliweb.net/interview/retrait-de-la-cedeao-le-peuple-de-laes-na-peur-daucune-menace-parce-quil-a-deja-vecu-toutes-les-violences-possibles-lucien-zie-du-mouvement-le-fas-3090076.html
1219085871,20250106,202501,2025,2025.0164,GOV,CHIEF OF STAFF,,,,,,GOV,,,,,,,,,,,,,1,0871,087,08,2,9.0,3,1,3,3.5031847133758,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250106144500,https://dailytrust.com/edo-okpebholo-seeks-military-cooperation-support-in-fight-against-crime/
