GLOBALEVENTID,SQLDATE,SOURCEURL,text
1247744977,2025-06-04,https://dailytrust.com/11-almajirai-killed-as-sand-heap-collapses-in-kaduna/,"**Eleven almajiri pupils on Monday lost their lives after a sand heap collapsed in Yardoka village, Kubau Local Government Area of Kaduna State.**

The pupils victims were reportedly excavating sand to assist their Quranic teacher in moulding blocks for a mud house when the incident occurred around 1:45pm.

The deceased, aged between 10 and 15, were identified as Muntari Abdulkadir, Aliyu Abba, Ali Umar, Mubarak Haruna, Usain Isa, Yusuf Shafiu, Mujitafa Jibril, Yusha’u Saidu, Aliyu Abdu, Hamisu Mohammed, and Ali Abdulmomini. They hailed from Yardoka and neighbouring villages in the Damau District.

SPONSOR AD

Seven others-Umar Dini, Jibir Surajo, Usman Abdulmomini, Sagir Hussaini, Naziru Abdullahi, Aminu Alkasim, and Kabiru Lawal-were rescued with varying degrees of injuries and taken to the Primary Healthcare Centre in Yardoka, where they are currently receiving treatment.

 * NMDPRA grants gas trading, clearing and settlement licences to JEX Markets
 * Police arrest 2 over mechanic’s disappearance in Benin

A village head, who spoke anonymously, confirmed the details of the incident, saying “Yes, it happened on Monday afternoon. Eleven children died, and six others were rushed to the hospital with injuries.

“Nine of the deceased were not from Yardoka but were almajirai who had come with their teacher to study. They were not making blocks for sale; the area is commonly used by villagers for sand digging when constructing or renovating homes,” he said.

Another resident, identified simply as Usman, described the incident as devastating.

The Kaduna State Police Command also confirmed the incident.

Police Public Relations Officer, DSP Mansir Hassan, said officers were deployed to the scene immediately after receiving a distress call.

He added that a full investigation has been lau"
1247745360,2025-06-04,https://dailytrust.com/were-confronting-boko-haram-resurgence-in-n-east-fg/,"**The Minister of Defence, Mohammed Badaru Abubakar, has acknowledged a resurgence of Boko Haram attacks in the North East, particularly in Borno State, describing it as part of the insurgents’ broader agenda to destabilise the Sahel region, impacting Nigeria, Mali, Burkina Faso and Niger Republic.**

Speaking to journalists in Kaduna on Tuesday, at the end of a two-day working visit to military institutions in the state, the minister assured Nigerians that the federal government is actively addressing the threat.

“In the past two weeks, our armed forces have gained momentum, eliminating a significant number of insurgents,” he said.

SPONSOR AD

During the visit, the minister toured both the old and permanent sites of the Nigerian Defence Academy (NDA), including the postgraduate school.

 * Mokwa flood: Bodies of 7 children recovered as search continues
 * Police arrest 2 over mechanic’s disappearance in Benin

Commenting on the security challenges across different regions, the minister emphasised the complexity and variation of each situation.

“What we see in Benue is largely communal; clashes between farmers and herders. That requires a non-kinetic approach to resolve, including community engagement and conflict resolution.

“Herders will be confined to designated grazing areas, and we are providing the security necessary to prevent further violence,” he said.

On the North East, the minister said, “The renewed Boko Haram activity in Borno is reflective of broader instability in the Sahel. If you’ve followed developments in Niger, Mali and Burkina Faso, you’ll notice heightened attacks.

“However, our troops are rising to the challenge. The frequency of assaults on military camps has dropped significantly, and we are making strong gains.”

He commended the armed forces for their performanc"
1247744395,2025-06-04,https://dailytrust.com/11-almajirai-killed-as-sand-heap-collapses-in-kaduna/,"**Eleven almajiri pupils on Monday lost their lives after a sand heap collapsed in Yardoka village, Kubau Local Government Area of Kaduna State.**

The pupils victims were reportedly excavating sand to assist their Quranic teacher in moulding blocks for a mud house when the incident occurred around 1:45pm.

The deceased, aged between 10 and 15, were identified as Muntari Abdulkadir, Aliyu Abba, Ali Umar, Mubarak Haruna, Usain Isa, Yusuf Shafiu, Mujitafa Jibril, Yusha’u Saidu, Aliyu Abdu, Hamisu Mohammed, and Ali Abdulmomini. They hailed from Yardoka and neighbouring villages in the Damau District.

SPONSOR AD

Seven others-Umar Dini, Jibir Surajo, Usman Abdulmomini, Sagir Hussaini, Naziru Abdullahi, Aminu Alkasim, and Kabiru Lawal-were rescued with varying degrees of injuries and taken to the Primary Healthcare Centre in Yardoka, where they are currently receiving treatment.

 * NMDPRA grants gas trading, clearing and settlement licences to JEX Markets
 * Police arrest 2 over mechanic’s disappearance in Benin

A village head, who spoke anonymously, confirmed the details of the incident, saying “Yes, it happened on Monday afternoon. Eleven children died, and six others were rushed to the hospital with injuries.

“Nine of the deceased were not from Yardoka but were almajirai who had come with their teacher to study. They were not making blocks for sale; the area is commonly used by villagers for sand digging when constructing or renovating homes,” he said.

Another resident, identified simply as Usman, described the incident as devastating.

The Kaduna State Police Command also confirmed the incident.

Police Public Relations Officer, DSP Mansir Hassan, said officers were deployed to the scene immediately after receiving a distress call.

He added that a full investigation has been lau"
1247744589,2025-06-04,https://dailytrust.com/11-almajirai-killed-as-sand-heap-collapses-in-kaduna/,"**Eleven almajiri pupils on Monday lost their lives after a sand heap collapsed in Yardoka village, Kubau Local Government Area of Kaduna State.**

The pupils victims were reportedly excavating sand to assist their Quranic teacher in moulding blocks for a mud house when the incident occurred around 1:45pm.

The deceased, aged between 10 and 15, were identified as Muntari Abdulkadir, Aliyu Abba, Ali Umar, Mubarak Haruna, Usain Isa, Yusuf Shafiu, Mujitafa Jibril, Yusha’u Saidu, Aliyu Abdu, Hamisu Mohammed, and Ali Abdulmomini. They hailed from Yardoka and neighbouring villages in the Damau District.

SPONSOR AD

Seven others-Umar Dini, Jibir Surajo, Usman Abdulmomini, Sagir Hussaini, Naziru Abdullahi, Aminu Alkasim, and Kabiru Lawal-were rescued with varying degrees of injuries and taken to the Primary Healthcare Centre in Yardoka, where they are currently receiving treatment.

 * NMDPRA grants gas trading, clearing and settlement licences to JEX Markets
 * Police arrest 2 over mechanic’s disappearance in Benin

A village head, who spoke anonymously, confirmed the details of the incident, saying “Yes, it happened on Monday afternoon. Eleven children died, and six others were rushed to the hospital with injuries.

“Nine of the deceased were not from Yardoka but were almajirai who had come with their teacher to study. They were not making blocks for sale; the area is commonly used by villagers for sand digging when constructing or renovating homes,” he said.

Another resident, identified simply as Usman, described the incident as devastating.

The Kaduna State Police Command also confirmed the incident.

Police Public Relations Officer, DSP Mansir Hassan, said officers were deployed to the scene immediately after receiving a distress call.

He added that a full investigation has been lau"
1247744745,2025-06-04,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,"Skip to main content

# Elizabeth Morgan | Whither the ACP/OACPS at 50? 

Published:Wednesday | June 4, 2025 | 12:05 AM

 * Photo
 * Video

Moussa S. Batraki, new secretary general of the Organisation of African, Caribbean and Pacific States (OACPS).

On June 6, the Organization of African, Caribbean and Pacific States (OACPS), formerly the African, Caribbean and Pacific (ACP) Group of States, will mark 50 years since the group was established at a Ministerial Conference in Georgetown, Guyana, when the Georgetown Agreement was adopted on June 6, 1975. This will be ACP/OACPS Foundation Day.

## ESTABLISHMENT OF THE ACP GROUP

With Britain formerly joining the European Economic Community (EEC) in 1973, the former colonies of the EEC members from Africa, the Caribbean and the Pacific, about 46 countries, had formed an alliance to negotiate the first trade, aid and cooperation agreement, which became known as the Lomé Convention. This groundbreaking agreement was signed in Lomé, Togo, on February 28, 1975. The aid came through the European Development Fund (EDF), which was provided specifically in the Treaty of Rome to fund former colonies.

**The Gleaner** of June 5, 1975 carried a report on the opening of the Georgetown conference in which the head of Ghana’s delegation said that this conference would build a bridge for ensuring greater trade, social, cultural and other exchanges. He saw it as a bridge to further develop their political solidarity which was necessary for any economic commitment because without the political will, the ACP group would not have been formed. Forbes Burnham, then Prime Minister of Guyana, called on the ACP to initiate measures for cooperation among themselves in key areas through collective self-reliance"
1247744746,2025-06-04,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,"Skip to main content

# Elizabeth Morgan | Whither the ACP/OACPS at 50? 

Published:Wednesday | June 4, 2025 | 12:05 AM

 * Photo
 * Video

Moussa S. Batraki, new secretary general of the Organisation of African, Caribbean and Pacific States (OACPS).

On June 6, the Organization of African, Caribbean and Pacific States (OACPS), formerly the African, Caribbean and Pacific (ACP) Group of States, will mark 50 years since the group was established at a Ministerial Conference in Georgetown, Guyana, when the Georgetown Agreement was adopted on June 6, 1975. This will be ACP/OACPS Foundation Day.

## ESTABLISHMENT OF THE ACP GROUP

With Britain formerly joining the European Economic Community (EEC) in 1973, the former colonies of the EEC members from Africa, the Caribbean and the Pacific, about 46 countries, had formed an alliance to negotiate the first trade, aid and cooperation agreement, which became known as the Lomé Convention. This groundbreaking agreement was signed in Lomé, Togo, on February 28, 1975. The aid came through the European Development Fund (EDF), which was provided specifically in the Treaty of Rome to fund former colonies.

**The Gleaner** of June 5, 1975 carried a report on the opening of the Georgetown conference in which the head of Ghana’s delegation said that this conference would build a bridge for ensuring greater trade, social, cultural and other exchanges. He saw it as a bridge to further develop their political solidarity which was necessary for any economic commitment because without the political will, the ACP group would not have been formed. Forbes Burnham, then Prime Minister of Guyana, called on the ACP to initiate measures for cooperation among themselves in key areas through collective self-reliance"
1247744876,2025-06-04,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,"Skip to main content

# Elizabeth Morgan | Whither the ACP/OACPS at 50? 

Published:Wednesday | June 4, 2025 | 12:05 AM

 * Photo
 * Video

Moussa S. Batraki, new secretary general of the Organisation of African, Caribbean and Pacific States (OACPS).

On June 6, the Organization of African, Caribbean and Pacific States (OACPS), formerly the African, Caribbean and Pacific (ACP) Group of States, will mark 50 years since the group was established at a Ministerial Conference in Georgetown, Guyana, when the Georgetown Agreement was adopted on June 6, 1975. This will be ACP/OACPS Foundation Day.

## ESTABLISHMENT OF THE ACP GROUP

With Britain formerly joining the European Economic Community (EEC) in 1973, the former colonies of the EEC members from Africa, the Caribbean and the Pacific, about 46 countries, had formed an alliance to negotiate the first trade, aid and cooperation agreement, which became known as the Lomé Convention. This groundbreaking agreement was signed in Lomé, Togo, on February 28, 1975. The aid came through the European Development Fund (EDF), which was provided specifically in the Treaty of Rome to fund former colonies.

**The Gleaner** of June 5, 1975 carried a report on the opening of the Georgetown conference in which the head of Ghana’s delegation said that this conference would build a bridge for ensuring greater trade, social, cultural and other exchanges. He saw it as a bridge to further develop their political solidarity which was necessary for any economic commitment because without the political will, the ACP group would not have been formed. Forbes Burnham, then Prime Minister of Guyana, called on the ACP to initiate measures for cooperation among themselves in key areas through collective self-reliance"
1247744878,2025-06-04,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,"Skip to main content

# Elizabeth Morgan | Whither the ACP/OACPS at 50? 

Published:Wednesday | June 4, 2025 | 12:05 AM

 * Photo
 * Video

Moussa S. Batraki, new secretary general of the Organisation of African, Caribbean and Pacific States (OACPS).

On June 6, the Organization of African, Caribbean and Pacific States (OACPS), formerly the African, Caribbean and Pacific (ACP) Group of States, will mark 50 years since the group was established at a Ministerial Conference in Georgetown, Guyana, when the Georgetown Agreement was adopted on June 6, 1975. This will be ACP/OACPS Foundation Day.

## ESTABLISHMENT OF THE ACP GROUP

With Britain formerly joining the European Economic Community (EEC) in 1973, the former colonies of the EEC members from Africa, the Caribbean and the Pacific, about 46 countries, had formed an alliance to negotiate the first trade, aid and cooperation agreement, which became known as the Lomé Convention. This groundbreaking agreement was signed in Lomé, Togo, on February 28, 1975. The aid came through the European Development Fund (EDF), which was provided specifically in the Treaty of Rome to fund former colonies.

**The Gleaner** of June 5, 1975 carried a report on the opening of the Georgetown conference in which the head of Ghana’s delegation said that this conference would build a bridge for ensuring greater trade, social, cultural and other exchanges. He saw it as a bridge to further develop their political solidarity which was necessary for any economic commitment because without the political will, the ACP group would not have been formed. Forbes Burnham, then Prime Minister of Guyana, called on the ACP to initiate measures for cooperation among themselves in key areas through collective self-reliance"
1247734435,2025-06-04,https://guardian.ng/opinion/columnists/local-airports-when-commercial-considerations-rule/,"# Local Airports: When commercial considerations rule 

__**By :** Godwin Afam Nkemdiche

__**Date:** 4 June 2025 4:45am WAT 

**Share :**

 * __
 * __"")
 * __
 * __
 * __

Follow Us on Google Discover

Benin airport

Benin airport

One of the more enduring lessons that history teaches is, when commercial considerations rule in any social setting, catastrophes loom, large as life. This notion was strikingly brought home to me recently, aboard a Benin/Abuja flight. 

As the Air Peace 737 jet gathered speed on the Benin Airport’s relatively short runway, l helplessly looked through a window, with half bated breath, praying for a lift off before we run out of runway. With a couple of hundred yards to spare the front wheels heaved off the tarmac; by the time the rear wheels lifted we were practically out of runway(!) Any passenger who had consciously followed the takeoff procedure couldn’t have helped f"
1247732149,2025-06-04,https://punchng.com/diphtheria-outbreak-claims-two-lives-in-edo/,"# Diphtheria outbreak claims two lives in Edo 

June 4, 2025 6:29 am 

Agency Report

Kindly share this story:

 * 
 * 
 * [](://punchng.com/diphtheria-outbreak-claims-two-lives-in-edo/)
 * [](://punchng.com/diphtheria-outbreak-claims-two-lives-in-edo/)
 * [](://punchng.com/diphtheria-outbreak-claims-two-lives-in-edo/)
 * [](://punchng.com/diphtheria-outbreak-claims-two-lives-in-edo/&text=Diphtheria outbreak claims two lives in Edo)

**Getting yourTrinity Audio player ready...**

An outbreak of diphtheria has been confirmed in Edo State, resulting in two fatalities. 

The state Commissioner for Health, Dr Cyril Oshiomhole, revealed this on Tuesday in Benin, the state capital during an emergency response meeting. 

The action followed confirmation from the University of Benin Teaching Hospital of five diphtheria cases, including the two deaths. 

The emergency meeting included representatives from WHO, UNICEF, local health bodies, and key partners tackling the unfolding public health threat.

Oshiomhole described the outbreak as “a serious cause for concern,” warning of the infection’s potential severity if not treated quickly. 

He noted that diphtheria, a contagious bacterial infection affecting the nose and throat, could cause severe complications or death. 

“The increase in cases, combined with rising threats like drug resistance and viral infections, demands urgent, coordinated efforts,” he said.

He outlined key str"
1247736083,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736547,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736548,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247735853,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247735854,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247735920,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247735921,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247735922,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736331,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736551,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736552,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247736553,2025-06-04,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,"Share

 __ Facebook __ Twitter __ LinkedIn __ Pinterest __ Email 

[]()

[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""Facebook"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""WhatsApp"")[](-outbreak-claims-two-lives-in-edo%2F&linkname=Diphtheria%20outbreak%20claims%20two%20lives%20in%20Edo ""X"")[](-outbreak-claims-two-lives-in-edo%2F&l"
1247750983,2025-06-04,https://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/,"# Oyo lawmaker urges Makinde to fix roads, complete border link 

June 4, 2025 8:22 am 

Anthony Ogunsola

By Jide Ajia

Kindly share this story:

 * 
 * 
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/&text=Oyo lawmaker urges Makinde to fix roads, complete border link)

**Getting yourTrinity Audio player ready...**

The lawmaker representing Iwajowa in the Oyo State House of Assembly, Ogunsola Anthony, has called on Governor Seyi Makinde to address road infrastructure challenges in the Kajola-Iwajowa axis of the state. 

Ogunsola made the appeal during the Peoples Democratic Party’s meeting held on Monday at the palace square in Iganna, Iwajowa LG. 

In a statement personally signed by Ogunsola and sent to PUNCH Online, on Tuesday, he highlighted the urgent need for the rehabilitation of the road linking Kajola and Iwajowa Local Government areas, particularly the stretch from Okeho-Ilero to Iganna-Iwere Ile, the administrative headquarters of Iwajowa. 

He also appealed for the completion of the Ijio-Ayegun Wasinmi border road, which serves as a link between Oyo and neighbouring"
1247750984,2025-06-04,https://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/,"# Oyo lawmaker urges Makinde to fix roads, complete border link 

June 4, 2025 8:22 am 

Anthony Ogunsola

By Jide Ajia

Kindly share this story:

 * 
 * 
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/&text=Oyo lawmaker urges Makinde to fix roads, complete border link)

**Getting yourTrinity Audio player ready...**

The lawmaker representing Iwajowa in the Oyo State House of Assembly, Ogunsola Anthony, has called on Governor Seyi Makinde to address road infrastructure challenges in the Kajola-Iwajowa axis of the state. 

Ogunsola made the appeal during the Peoples Democratic Party’s meeting held on Monday at the palace square in Iganna, Iwajowa LG. 

In a statement personally signed by Ogunsola and sent to PUNCH Online, on Tuesday, he highlighted the urgent need for the rehabilitation of the road linking Kajola and Iwajowa Local Government areas, particularly the stretch from Okeho-Ilero to Iganna-Iwere Ile, the administrative headquarters of Iwajowa. 

He also appealed for the completion of the Ijio-Ayegun Wasinmi border road, which serves as a link between Oyo and neighbouring"
1247751411,2025-06-04,https://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/,"# Oyo lawmaker urges Makinde to fix roads, complete border link 

June 4, 2025 8:22 am 

Anthony Ogunsola

By Jide Ajia

Kindly share this story:

 * 
 * 
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/&text=Oyo lawmaker urges Makinde to fix roads, complete border link)

**Getting yourTrinity Audio player ready...**

The lawmaker representing Iwajowa in the Oyo State House of Assembly, Ogunsola Anthony, has called on Governor Seyi Makinde to address road infrastructure challenges in the Kajola-Iwajowa axis of the state. 

Ogunsola made the appeal during the Peoples Democratic Party’s meeting held on Monday at the palace square in Iganna, Iwajowa LG. 

In a statement personally signed by Ogunsola and sent to PUNCH Online, on Tuesday, he highlighted the urgent need for the rehabilitation of the road linking Kajola and Iwajowa Local Government areas, particularly the stretch from Okeho-Ilero to Iganna-Iwere Ile, the administrative headquarters of Iwajowa. 

He also appealed for the completion of the Ijio-Ayegun Wasinmi border road, which serves as a link between Oyo and neighbouring"
1247751689,2025-06-04,https://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/,"# Oyo lawmaker urges Makinde to fix roads, complete border link 

June 4, 2025 8:22 am 

Anthony Ogunsola

By Jide Ajia

Kindly share this story:

 * 
 * 
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/&text=Oyo lawmaker urges Makinde to fix roads, complete border link)

**Getting yourTrinity Audio player ready...**

The lawmaker representing Iwajowa in the Oyo State House of Assembly, Ogunsola Anthony, has called on Governor Seyi Makinde to address road infrastructure challenges in the Kajola-Iwajowa axis of the state. 

Ogunsola made the appeal during the Peoples Democratic Party’s meeting held on Monday at the palace square in Iganna, Iwajowa LG. 

In a statement personally signed by Ogunsola and sent to PUNCH Online, on Tuesday, he highlighted the urgent need for the rehabilitation of the road linking Kajola and Iwajowa Local Government areas, particularly the stretch from Okeho-Ilero to Iganna-Iwere Ile, the administrative headquarters of Iwajowa. 

He also appealed for the completion of the Ijio-Ayegun Wasinmi border road, which serves as a link between Oyo and neighbouring"
1247751693,2025-06-04,https://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/,"# Oyo lawmaker urges Makinde to fix roads, complete border link 

June 4, 2025 8:22 am 

Anthony Ogunsola

By Jide Ajia

Kindly share this story:

 * 
 * 
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/)
 * [](://punchng.com/oyo-lawmaker-urges-makinde-to-fix-roads-complete-border-link/&text=Oyo lawmaker urges Makinde to fix roads, complete border link)

**Getting yourTrinity Audio player ready...**

The lawmaker representing Iwajowa in the Oyo State House of Assembly, Ogunsola Anthony, has called on Governor Seyi Makinde to address road infrastructure challenges in the Kajola-Iwajowa axis of the state. 

Ogunsola made the appeal during the Peoples Democratic Party’s meeting held on Monday at the palace square in Iganna, Iwajowa LG. 

In a statement personally signed by Ogunsola and sent to PUNCH Online, on Tuesday, he highlighted the urgent need for the rehabilitation of the road linking Kajola and Iwajowa Local Government areas, particularly the stretch from Okeho-Ilero to Iganna-Iwere Ile, the administrative headquarters of Iwajowa. 

He also appealed for the completion of the Ijio-Ayegun Wasinmi border road, which serves as a link between Oyo and neighbouring"
